TimeStamp,Flow_Count,Flow_Rate,Fluor_V,CHL,xMiss_V,Trans,RTP_Temp,TSG_Temp,TSG_Cond,Salinity
,Hz,mL/sec,mV,ug/L,mV,%,C,C,S/m,psu
2023-01-23 12:48:30.07, 21.2, 36.6, 70, 1.31, 3712, 79.0, 1.597, 2.474, 3.0057, 33.590
2023-01-23 12:49:00.07, 21.3, 36.8, 60, 1.06, 3710, 78.9, 1.600, 2.480, 3.0063, 33.592
2023-01-23 12:49:30.07, 21.4, 36.8, 59, 1.03, 3726, 79.3, 1.605, 2.488, 3.0072, 33.595
2023-01-23 12:50:00.07, 21.4, 36.9, 63, 1.13, 3720, 79.1, 1.609, 2.493, 3.0078, 33.597
2023-01-23 12:50:30.07, 21.5, 37.0, 65, 1.19, 3716, 79.1, 1.613, 2.493, 3.0084, 33.603
2023-01-23 12:51:00.07, 21.4, 36.9, 61, 1.09, 3720, 79.2, 1.615, 2.488, 3.0084, 33.609
2023-01-23 12:51:30.07, 21.5, 37.0, 66, 1.21, 3727, 79.3, 1.619, 2.486, 3.0085, 33.613
2023-01-23 12:52:00.07, 21.4, 36.9, 58, 1.02, 3724, 79.2, 1.620, 2.488, 3.0090, 33.616
2023-01-23 12:52:30.07, 21.4, 36.9, 58, 1.02, 3728, 79.3, 1.619, 2.497, 3.0101, 33.620
2023-01-23 12:53:00.07, 21.5, 37.0, 62, 1.11, 3737, 79.5, 1.620, 2.506, 3.0111, 33.624
2023-01-23 12:53:30.07, 21.4, 36.9, 58, 1.02, 3743, 79.6, 1.619, 2.512, 3.0120, 33.628
2023-01-23 12:54:00.07, 21.4, 36.9, 60, 1.06, 3746, 79.7, 1.619, 2.515, 3.0126, 33.632
2023-01-23 12:54:30.07, 21.5, 37.0, 67, 1.25, 3755, 79.9, 1.617, 2.520, 3.0132, 33.635
2023-01-23 12:55:00.07, 21.4, 36.9, 61, 1.09, 3769, 80.2, 1.615, 2.523, 3.0137, 33.638
2023-01-23 12:55:30.07, 21.4, 36.9, 61, 1.08, 3756, 79.9, 1.614, 2.526, 3.0141, 33.639
2023-01-23 12:56:00.07, 21.4, 36.9, 67, 1.25, 3759, 80.0, 1.610, 2.526, 3.0140, 33.639
2023-01-23 12:56:30.07, 21.4, 36.9, 58, 1.02, 3753, 79.8, 1.608, 2.526, 3.0140, 33.639
2023-01-23 12:57:00.07, 21.3, 36.7, 58, 1.01, 3750, 79.8, 1.603, 2.527, 3.0141, 33.638
2023-01-23 12:57:30.07, 21.3, 36.7, 61, 1.08, 3739, 79.5, 1.601, 2.528, 3.0141, 33.638
2023-01-23 12:58:00.07, 21.3, 36.7, 61, 1.09, 3699, 78.7, 1.598, 2.526, 3.0138, 33.636
2023-01-23 12:58:30.07, 21.4, 36.9, 61, 1.09, 3686, 78.4, 1.592, 2.525, 3.0136, 33.634
2023-01-23 12:59:00.07, 21.4, 36.9, 67, 1.25, 3686, 78.4, 1.587, 2.524, 3.0132, 33.631
2023-01-23 12:59:30.07, 21.4, 36.9, 61, 1.08, 3695, 78.6, 1.584, 2.522, 3.0127, 33.627
2023-01-23 13:00:00.07, 21.4, 36.9, 65, 1.18, 3697, 78.7, 1.582, 2.514, 3.0118, 33.624
2023-01-23 13:00:30.07, 21.4, 36.9, 72, 1.36, 3700, 78.7, 1.580, 2.503, 3.0106, 33.620
2023-01-23 13:01:00.07, 21.4, 36.9, 65, 1.19, 3703, 78.8, 1.582, 2.494, 3.0095, 33.616
2023-01-23 13:01:30.07, 21.5, 37.0, 62, 1.11, 3716, 79.1, 1.581, 2.491, 3.0089, 33.612
2023-01-23 13:02:00.07, 21.4, 36.9, 68, 1.26, 3713, 79.0, 1.583, 2.494, 3.0086, 33.606
2023-01-23 13:02:30.07, 21.4, 36.8, 62, 1.11, 3715, 79.1, 1.584, 2.496, 3.0084, 33.601
2023-01-23 13:03:00.07, 21.4, 36.9, 67, 1.23, 3728, 79.3, 1.585, 2.495, 3.0080, 33.597
2023-01-23 13:03:30.07, 21.3, 36.8, 58, 1.02, 3716, 79.1, 1.587, 2.494, 3.0077, 33.595
2023-01-23 13:04:00.07, 21.3, 36.8, 62, 1.11, 3720, 79.1, 1.592, 2.491, 3.0075, 33.595
2023-01-23 13:04:30.07, 21.3, 36.7, 59, 1.04, 3718, 79.1, 1.591, 2.491, 3.0074, 33.594
2023-01-23 13:05:00.07, 21.2, 36.5, 56, 0.97, 3724, 79.2, 1.595, 2.493, 3.0077, 33.595
2023-01-23 13:05:30.07, 21.2, 36.5, 61, 1.08, 3740, 79.6, 1.596, 2.495, 3.0078, 33.595
2023-01-23 13:06:00.07, 21.2, 36.6, 59, 1.04, 3728, 79.3, 1.595, 2.496, 3.0080, 33.595
2023-01-23 13:06:30.07, 21.2, 36.5, 66, 1.21, 3730, 79.4, 1.596, 2.498, 3.0083, 33.597
2023-01-23 13:07:00.07, 21.3, 36.7, 59, 1.04, 3718, 79.1, 1.598, 2.501, 3.0087, 33.600
2023-01-23 13:07:30.07, 21.4, 36.8, 64, 1.16, 3724, 79.2, 1.599, 2.501, 3.0089, 33.602
2023-01-23 13:08:00.07, 21.4, 36.8, 60, 1.06, 3707, 78.9, 1.598, 2.494, 3.0085, 33.604
2023-01-23 13:08:30.07, 21.2, 36.5, 67, 1.25, 3719, 79.1, 1.596, 2.488, 3.0082, 33.607
2023-01-23 13:09:00.07, 21.2, 36.5, 59, 1.04, 3724, 79.2, 1.594, 2.486, 3.0081, 33.607
2023-01-23 13:09:30.07, 21.3, 36.7, 59, 1.04, 3714, 79.0, 1.593, 2.484, 3.0080, 33.608
2023-01-23 13:10:00.07, 21.4, 36.8, 60, 1.06, 3723, 79.2, 1.594, 2.490, 3.0085, 33.609
2023-01-23 13:10:30.07, 21.3, 36.8, 62, 1.11, 3717, 79.1, 1.596, 2.499, 3.0094, 33.610
2023-01-23 13:11:00.07, 21.4, 36.8, 60, 1.06, 3718, 79.1, 1.596, 2.504, 3.0098, 33.610
2023-01-23 13:11:30.07, 21.3, 36.8, 58, 1.01, 3712, 79.0, 1.594, 2.500, 3.0094, 33.608
2023-01-23 13:12:00.07, 21.4, 36.8, 68, 1.26, 3726, 79.3, 1.596, 2.490, 3.0084, 33.607
2023-01-23 13:12:30.07, 21.4, 36.8, 58, 1.02, 3717, 79.1, 1.596, 2.490, 3.0083, 33.605
2023-01-23 13:13:00.07, 21.3, 36.7, 58, 1.01, 3718, 79.1, 1.597, 2.496, 3.0087, 33.604
2023-01-23 13:13:30.07, 21.3, 36.7, 68, 1.26, 3729, 79.3, 1.599, 2.500, 3.0090, 33.604
2023-01-23 13:14:00.07, 21.3, 36.8, 56, 0.97, 3729, 79.3, 1.601, 2.503, 3.0093, 33.604
2023-01-23 13:14:30.07, 21.3, 36.7, 60, 1.06, 3732, 79.4, 1.601, 2.504, 3.0094, 33.604
2023-01-23 13:15:00.07, 20.3, 35.0, 62, 1.11, 3736, 79.5, 1.601, 2.507, 3.0096, 33.604
2023-01-23 13:15:30.07, 21.3, 36.8, 60, 1.06, 3726, 79.3, 1.603, 2.508, 3.0097, 33.604
2023-01-23 13:16:00.07, 21.3, 36.7, 59, 1.04, 3739, 79.5, 1.606, 2.506, 3.0095, 33.605
2023-01-23 13:16:30.07, 20.8, 35.8, 69, 1.28, 3718, 79.1, 1.605, 2.509, 3.0099, 33.606
2023-01-23 13:17:00.07, 21.3, 36.7, 56, 0.97, 3721, 79.2, 1.606, 2.511, 3.0103, 33.608
2023-01-23 13:17:30.07, 21.3, 36.7, 61, 1.09, 3637, 77.4, 1.607, 2.508, 3.0101, 33.609
2023-01-23 13:18:00.07, 21.3, 36.7, 58, 1.01, 3633, 77.3, 1.606, 2.481, 3.0080, 33.612
2023-01-23 13:18:30.07, 21.3, 36.7, 61, 1.08, 3642, 77.5, 1.606, 2.477, 3.0080, 33.615
2023-01-23 13:19:00.07, 21.3, 36.7, 65, 1.18, 3581, 76.2, 1.606, 2.489, 3.0090, 33.616
2023-01-23 13:19:30.07, 20.6, 35.5, 71, 1.35, 3599, 76.6, 1.604, 2.481, 3.0084, 33.617
2023-01-23 13:20:00.07, 21.3, 36.7, 69, 1.28, 3663, 77.9, 1.604, 2.489, 3.0092, 33.618
2023-01-23 13:20:30.07, 21.3, 36.7, 60, 1.06, 3678, 78.3, 1.604, 2.499, 3.0101, 33.619
2023-01-23 13:21:00.07, 21.3, 36.7, 69, 1.28, 3704, 78.8, 1.601, 2.507, 3.0109, 33.619
2023-01-23 13:21:30.07, 21.2, 36.6, 73, 1.38, 3720, 79.2, 1.601, 2.511, 3.0112, 33.619
2023-01-23 13:22:00.07, 21.2, 36.6, 62, 1.11, 3686, 78.4, 1.601, 2.509, 3.0109, 33.618
2023-01-23 13:22:30.07, 21.7, 37.3, 67, 1.25, 3675, 78.2, 1.605, 2.487, 3.0090, 33.618
2023-01-23 13:23:00.07, 21.9, 37.7, 61, 1.08, 3687, 78.4, 1.607, 2.488, 3.0090, 33.617
2023-01-23 13:23:30.07, 21.9, 37.7, 69, 1.30, 3676, 78.2, 1.606, 2.500, 3.0100, 33.616
2023-01-23 13:24:00.07, 21.7, 37.4, 63, 1.13, 3684, 78.4, 1.602, 2.508, 3.0105, 33.614
2023-01-23 13:24:30.07, 21.5, 37.0, 61, 1.09, 3719, 79.1, 1.600, 2.512, 3.0107, 33.613
2023-01-23 13:25:00.07, 21.3, 36.8, 59, 1.04, 3715, 79.0, 1.598, 2.514, 3.0108, 33.611
2023-01-23 13:25:30.07, 21.7, 37.5, 62, 1.11, 3724, 79.2, 1.603, 2.525, 3.0116, 33.610
2023-01-23 13:26:00.07, 21.8, 37.6, 65, 1.18, 3751, 79.8, 1.601, 2.564, 3.0148, 33.608
2023-01-23 13:26:30.07, 21.8, 37.6, 54, 0.92, 3763, 80.1, 1.601, 2.598, 3.0176, 33.607
2023-01-23 13:27:00.07, 21.8, 37.5, 58, 1.02, 3758, 80.0, 1.596, 2.614, 3.0188, 33.605
2023-01-23 13:27:30.07, 21.7, 37.4, 55, 0.94, 3764, 80.1, 1.595, 2.613, 3.0186, 33.604
2023-01-23 13:28:00.07, 21.7, 37.3, 56, 0.97, 3763, 80.1, 1.597, 2.608, 3.0181, 33.602
2023-01-23 13:28:30.07, 21.8, 37.6, 54, 0.92, 3773, 80.3, 1.597, 2.609, 3.0181, 33.602
2023-01-23 13:29:00.07, 21.8, 37.6, 67, 1.25, 3760, 80.0, 1.598, 2.622, 3.0191, 33.600
2023-01-23 13:29:30.07, 21.8, 37.6, 58, 1.01, 3735, 79.5, 1.597, 2.633, 3.0200, 33.599
2023-01-23 13:30:00.07, 21.8, 37.6, 67, 1.23, 3683, 78.4, 1.595, 2.635, 3.0201, 33.598
2023-01-23 13:30:30.07, 21.8, 37.6, 61, 1.08, 3683, 78.4, 1.592, 2.626, 3.0192, 33.598
2023-01-23 13:31:00.07, 21.8, 37.6, 60, 1.06, 3691, 78.5, 1.593, 2.616, 3.0183, 33.597
2023-01-23 13:31:30.07, 21.9, 37.7, 59, 1.04, 3718, 79.1, 1.592, 2.614, 3.0181, 33.596
2023-01-23 13:32:00.07, 21.8, 37.6, 59, 1.04, 3721, 79.2, 1.591, 2.624, 3.0188, 33.595
2023-01-23 13:32:30.07, 21.8, 37.6, 61, 1.08, 3735, 79.5, 1.591, 2.634, 3.0197, 33.594
2023-01-23 13:33:00.07, 21.8, 37.6, 61, 1.08, 3743, 79.6, 1.591, 2.642, 3.0203, 33.594
2023-01-23 13:33:30.07, 21.8, 37.6, 73, 1.38, 3751, 79.8, 1.589, 2.647, 3.0206, 33.592
2023-01-23 13:34:00.07, 21.8, 37.6, 56, 0.96, 3754, 79.9, 1.588, 2.648, 3.0206, 33.591
2023-01-23 13:34:30.07, 21.8, 37.6, 61, 1.08, 3755, 79.9, 1.589, 2.648, 3.0205, 33.590
2023-01-23 13:35:00.07, 21.8, 37.6, 58, 1.02, 3770, 80.2, 1.588, 2.649, 3.0205, 33.589
2023-01-23 13:35:30.07, 21.8, 37.6, 68, 1.26, 3760, 80.0, 1.587, 2.649, 3.0205, 33.589
2023-01-23 13:36:00.07, 21.8, 37.6, 58, 1.02, 3771, 80.2, 1.588, 2.649, 3.0206, 33.590
2023-01-23 13:36:30.07, 21.8, 37.6, 58, 1.01, 3770, 80.2, 1.588, 2.650, 3.0206, 33.590
2023-01-23 13:37:00.07, 21.8, 37.6, 58, 1.02, 3778, 80.4, 1.585, 2.650, 3.0207, 33.590
2023-01-23 13:37:30.07, 21.8, 37.6, 59, 1.04, 3763, 80.1, 1.586, 2.648, 3.0205, 33.590
2023-01-23 13:38:00.07, 21.8, 37.6, 63, 1.14, 3737, 79.5, 1.587, 2.647, 3.0205, 33.590
2023-01-23 13:38:30.07, 21.8, 37.6, 59, 1.04, 3713, 79.0, 1.587, 2.649, 3.0205, 33.590
2023-01-23 13:39:00.07, 21.8, 37.6, 58, 1.01, 3713, 79.0, 1.585, 2.649, 3.0205, 33.589
2023-01-23 13:39:30.07, 21.8, 37.6, 61, 1.08, 3729, 79.3, 1.588, 2.647, 3.0203, 33.589
2023-01-23 13:40:00.07, 21.8, 37.5, 58, 1.02, 3729, 79.3, 1.587, 2.649, 3.0204, 33.588
2023-01-23 13:40:30.07, 21.8, 37.5, 69, 1.30, 3719, 79.1, 1.589, 2.648, 3.0202, 33.587
2023-01-23 13:41:00.07, 21.8, 37.5, 64, 1.16, 3715, 79.1, 1.588, 2.648, 3.0202, 33.587
2023-01-23 13:41:30.07, 21.8, 37.5, 61, 1.08, 3726, 79.3, 1.589, 2.647, 3.0201, 33.587
2023-01-23 13:42:00.07, 21.8, 37.5, 61, 1.08, 3739, 79.5, 1.589, 2.648, 3.0202, 33.587
2023-01-23 13:42:30.07, 21.8, 37.6, 67, 1.23, 3760, 80.0, 1.588, 2.649, 3.0203, 33.587
2023-01-23 13:43:00.07, 21.8, 37.6, 59, 1.04, 3750, 79.8, 1.588, 2.651, 3.0206, 33.587
2023-01-23 13:43:30.07, 21.8, 37.6, 63, 1.14, 3756, 79.9, 1.587, 2.653, 3.0207, 33.588
2023-01-23 13:44:00.07, 21.8, 37.6, 65, 1.18, 3768, 80.2, 1.585, 2.656, 3.0210, 33.588
2023-01-23 13:44:30.07, 21.5, 37.1, 69, 1.30, 3760, 80.0, 1.581, 2.659, 3.0213, 33.588
2023-01-23 13:45:00.07, 21.4, 36.9, 58, 1.02, 3761, 80.0, 1.583, 2.660, 3.0214, 33.589
2023-01-23 13:45:30.07, 21.8, 37.5, 56, 0.96, 3764, 80.1, 1.582, 2.661, 3.0215, 33.588
2023-01-23 13:46:00.07, 21.9, 37.7, 66, 1.21, 3760, 80.0, 1.585, 2.663, 3.0215, 33.587
2023-01-23 13:46:30.07, 21.8, 37.5, 58, 1.02, 3766, 80.1, 1.583, 2.662, 3.0215, 33.587
2023-01-23 13:47:00.07, 21.8, 37.6, 58, 1.01, 3755, 79.9, 1.584, 2.661, 3.0213, 33.587
2023-01-23 13:47:30.07, 21.7, 37.4, 63, 1.14, 3718, 79.1, 1.582, 2.650, 3.0202, 33.585
2023-01-23 13:48:00.07, 21.6, 37.3, 62, 1.11, 3724, 79.2, 1.579, 2.603, 3.0162, 33.585
2023-01-23 13:48:30.07, 21.6, 37.3, 59, 1.04, 3725, 79.3, 1.580, 2.604, 3.0163, 33.584
2023-01-23 13:49:00.07, 21.8, 37.5, 63, 1.13, 3711, 79.0, 1.584, 2.622, 3.0178, 33.584
2023-01-23 13:49:30.07, 21.8, 37.5, 63, 1.14, 3728, 79.3, 1.584, 2.635, 3.0188, 33.583
2023-01-23 13:50:00.07, 21.8, 37.5, 62, 1.11, 3740, 79.6, 1.586, 2.642, 3.0194, 33.583
2023-01-23 13:50:30.07, 21.7, 37.5, 63, 1.14, 3770, 80.2, 1.585, 2.640, 3.0192, 33.583
2023-01-23 13:51:00.07, 21.7, 37.5, 66, 1.21, 3767, 80.2, 1.585, 2.626, 3.0181, 33.583
2023-01-23 13:51:30.07, 21.8, 37.6, 61, 1.08, 3762, 80.0, 1.584, 2.614, 3.0171, 33.583
2023-01-23 13:52:00.07, 21.9, 37.7, 58, 1.02, 3771, 80.2, 1.583, 2.614, 3.0171, 33.584
2023-01-23 13:52:30.07, 21.9, 37.7, 67, 1.25, 3764, 80.1, 1.585, 2.626, 3.0181, 33.584
2023-01-23 13:53:00.07, 21.8, 37.6, 58, 1.01, 3781, 80.5, 1.584, 2.636, 3.0189, 33.583
2023-01-23 13:53:30.07, 21.8, 37.6, 62, 1.11, 3770, 80.2, 1.584, 2.642, 3.0195, 33.584
2023-01-23 13:54:00.07, 21.8, 37.6, 58, 1.01, 3778, 80.4, 1.585, 2.646, 3.0198, 33.584
2023-01-23 13:54:30.07, 21.7, 37.5, 63, 1.13, 3778, 80.4, 1.584, 2.648, 3.0200, 33.584
2023-01-23 13:55:00.07, 21.5, 37.0, 58, 1.02, 3791, 80.7, 1.584, 2.649, 3.0200, 33.584
2023-01-23 13:55:30.07, 21.8, 37.6, 61, 1.08, 3789, 80.6, 1.586, 2.648, 3.0200, 33.583
2023-01-23 13:56:00.07, 21.8, 37.6, 61, 1.08, 3782, 80.5, 1.589, 2.649, 3.0200, 33.584
2023-01-23 13:56:30.07, 21.8, 37.6, 58, 1.02, 3789, 80.6, 1.588, 2.651, 3.0201, 33.583
2023-01-23 13:57:00.07, 21.8, 37.6, 61, 1.09, 3787, 80.6, 1.589, 2.650, 3.0201, 33.583
2023-01-23 13:57:30.07, 21.8, 37.6, 59, 1.04, 3772, 80.3, 1.591, 2.646, 3.0197, 33.583
2023-01-23 13:58:00.07, 21.8, 37.6, 62, 1.11, 3768, 80.2, 1.593, 2.619, 3.0175, 33.584
2023-01-23 13:58:30.07, 21.8, 37.5, 69, 1.28, 3770, 80.2, 1.595, 2.618, 3.0175, 33.585
2023-01-23 13:59:00.07, 21.8, 37.6, 67, 1.23, 3783, 80.5, 1.597, 2.630, 3.0186, 33.586
2023-01-23 13:59:30.07, 21.8, 37.5, 60, 1.06, 3773, 80.3, 1.597, 2.640, 3.0195, 33.587
2023-01-23 14:00:00.07, 21.8, 37.5, 69, 1.28, 3783, 80.5, 1.598, 2.646, 3.0201, 33.588
2023-01-23 14:00:30.07, 21.8, 37.6, 67, 1.23, 3797, 80.8, 1.599, 2.649, 3.0205, 33.589
2023-01-23 14:01:00.07, 21.8, 37.5, 65, 1.18, 3794, 80.7, 1.599, 2.654, 3.0210, 33.590
2023-01-23 14:01:30.07, 21.8, 37.5, 61, 1.09, 3808, 81.0, 1.598, 2.657, 3.0214, 33.591
2023-01-23 14:02:00.07, 21.8, 37.6, 62, 1.11, 3800, 80.8, 1.598, 2.660, 3.0218, 33.593
2023-01-23 14:02:30.07, 21.8, 37.5, 60, 1.06, 3798, 80.8, 1.596, 2.664, 3.0222, 33.594
2023-01-23 14:03:00.07, 21.8, 37.5, 61, 1.08, 3815, 81.2, 1.597, 2.668, 3.0226, 33.595
2023-01-23 14:03:30.07, 21.8, 37.5, 61, 1.09, 3802, 80.9, 1.598, 2.673, 3.0230, 33.595
2023-01-23 14:04:00.07, 21.8, 37.5, 68, 1.26, 3800, 80.8, 1.596, 2.676, 3.0233, 33.595
2023-01-23 14:04:30.07, 21.8, 37.5, 68, 1.26, 3807, 81.0, 1.594, 2.677, 3.0235, 33.596
2023-01-23 14:05:00.07, 21.8, 37.5, 67, 1.23, 3801, 80.9, 1.595, 2.678, 3.0235, 33.596
2023-01-23 14:05:30.07, 21.8, 37.5, 59, 1.04, 3806, 81.0, 1.593, 2.679, 3.0236, 33.595
2023-01-23 14:06:00.07, 21.8, 37.5, 66, 1.21, 3813, 81.1, 1.592, 2.678, 3.0235, 33.595
2023-01-23 14:06:30.07, 21.7, 37.5, 70, 1.31, 3809, 81.0, 1.592, 2.678, 3.0235, 33.595
2023-01-23 14:07:00.07, 21.6, 37.3, 61, 1.09, 3803, 80.9, 1.590, 2.677, 3.0233, 33.594
2023-01-23 14:07:30.07, 21.6, 37.3, 58, 1.02, 3805, 81.0, 1.589, 2.678, 3.0234, 33.594
2023-01-23 14:08:00.07, 21.7, 37.3, 60, 1.06, 3811, 81.1, 1.588, 2.677, 3.0232, 33.594
2023-01-23 14:08:30.07, 21.8, 37.5, 61, 1.09, 3813, 81.1, 1.592, 2.676, 3.0232, 33.594
2023-01-23 14:09:00.07, 21.8, 37.6, 63, 1.14, 3808, 81.0, 1.590, 2.674, 3.0229, 33.593
2023-01-23 14:09:30.07, 21.7, 37.5, 55, 0.94, 3807, 81.0, 1.591, 2.672, 3.0227, 33.592
2023-01-23 14:10:00.07, 21.8, 37.5, 59, 1.04, 3800, 80.8, 1.590, 2.665, 3.0221, 33.592
2023-01-23 14:10:30.07, 21.8, 37.5, 63, 1.14, 3804, 80.9, 1.590, 2.657, 3.0214, 33.592
2023-01-23 14:11:00.07, 21.8, 37.5, 60, 1.06, 3801, 80.9, 1.592, 2.649, 3.0207, 33.591
2023-01-23 14:11:30.07, 21.7, 37.5, 65, 1.18, 3798, 80.8, 1.589, 2.650, 3.0208, 33.591
2023-01-23 14:12:00.07, 21.7, 37.5, 60, 1.06, 3801, 80.9, 1.591, 2.660, 3.0215, 33.591
2023-01-23 14:12:30.07, 21.7, 37.4, 58, 1.01, 3793, 80.7, 1.592, 2.667, 3.0221, 33.590
2023-01-23 14:13:00.07, 21.8, 37.6, 71, 1.35, 3795, 80.8, 1.595, 2.670, 3.0223, 33.590
2023-01-23 14:13:30.07, 21.7, 37.5, 60, 1.06, 3794, 80.7, 1.594, 2.672, 3.0225, 33.590
2023-01-23 14:14:00.07, 21.8, 37.5, 61, 1.08, 3810, 81.1, 1.596, 2.672, 3.0225, 33.589
2023-01-23 14:14:30.07, 21.7, 37.4, 61, 1.09, 3797, 80.8, 1.596, 2.671, 3.0224, 33.589
2023-01-23 14:15:00.07, 21.7, 37.5, 59, 1.04, 3793, 80.7, 1.597, 2.671, 3.0224, 33.589
2023-01-23 14:15:30.07, 21.7, 37.5, 61, 1.09, 3792, 80.7, 1.596, 2.671, 3.0224, 33.589
2023-01-23 14:16:00.07, 21.6, 37.2, 57, 0.99, 3793, 80.7, 1.592, 2.670, 3.0224, 33.590
2023-01-23 14:16:30.07, 21.6, 37.2, 69, 1.30, 3791, 80.7, 1.593, 2.670, 3.0224, 33.591
2023-01-23 14:17:00.07, 21.5, 37.1, 58, 1.02, 3793, 80.7, 1.590, 2.670, 3.0225, 33.592
2023-01-23 14:17:30.07, 21.7, 37.4, 58, 1.02, 3794, 80.7, 1.592, 2.670, 3.0226, 33.593
2023-01-23 14:18:00.07, 21.7, 37.4, 58, 1.01, 3783, 80.5, 1.590, 2.671, 3.0227, 33.593
2023-01-23 14:18:30.07, 21.7, 37.4, 60, 1.06, 3791, 80.7, 1.589, 2.673, 3.0228, 33.593
2023-01-23 14:19:00.07, 21.7, 37.3, 59, 1.04, 3789, 80.6, 1.589, 2.667, 3.0223, 33.592
2023-01-23 14:19:30.07, 21.8, 37.5, 66, 1.21, 3793, 80.7, 1.589, 2.654, 3.0212, 33.592
2023-01-23 14:20:00.07, 21.8, 37.5, 62, 1.11, 3781, 80.5, 1.589, 2.644, 3.0203, 33.591
2023-01-23 14:20:30.07, 21.8, 37.5, 59, 1.04, 3781, 80.4, 1.588, 2.643, 3.0200, 33.590
2023-01-23 14:21:00.07, 21.5, 37.0, 61, 1.08, 3778, 80.4, 1.588, 2.652, 3.0208, 33.589
2023-01-23 14:21:30.07, 21.7, 37.5, 61, 1.08, 3778, 80.4, 1.588, 2.662, 3.0215, 33.588
2023-01-23 14:22:00.07, 21.7, 37.5, 61, 1.09, 3778, 80.4, 1.587, 2.667, 3.0218, 33.587
2023-01-23 14:22:30.07, 21.8, 37.5, 59, 1.04, 3782, 80.5, 1.587, 2.670, 3.0221, 33.586
2023-01-23 14:23:00.07, 21.8, 37.5, 65, 1.18, 3794, 80.7, 1.588, 2.671, 3.0221, 33.586
2023-01-23 14:23:30.07, 21.7, 37.5, 63, 1.13, 3772, 80.3, 1.589, 2.670, 3.0220, 33.585
2023-01-23 14:24:00.07, 21.7, 37.4, 62, 1.11, 3762, 80.1, 1.589, 2.658, 3.0208, 33.584
2023-01-23 14:24:30.07, 21.7, 37.5, 69, 1.30, 3761, 80.0, 1.589, 2.644, 3.0197, 33.584
2023-01-23 14:25:00.07, 21.6, 37.3, 61, 1.09, 3763, 80.1, 1.586, 2.649, 3.0201, 33.584
2023-01-23 14:25:30.07, 21.6, 37.2, 61, 1.08, 3766, 80.1, 1.586, 2.654, 3.0206, 33.584
2023-01-23 14:26:00.07, 21.6, 37.2, 59, 1.04, 3748, 79.7, 1.585, 2.657, 3.0208, 33.584
2023-01-23 14:26:30.07, 21.7, 37.4, 61, 1.08, 3765, 80.1, 1.588, 2.659, 3.0210, 33.584
2023-01-23 14:27:00.07, 21.7, 37.3, 62, 1.11, 3777, 80.4, 1.584, 2.660, 3.0211, 33.584
2023-01-23 14:27:30.07, 21.6, 37.2, 61, 1.09, 3778, 80.4, 1.581, 2.662, 3.0213, 33.585
2023-01-23 14:28:00.07, 21.6, 37.2, 59, 1.04, 3774, 80.3, 1.580, 2.657, 3.0209, 33.586
2023-01-23 14:28:30.07, 21.7, 37.3, 75, 1.45, 3771, 80.2, 1.580, 2.642, 3.0197, 33.586
2023-01-23 14:29:00.07, 21.7, 37.5, 61, 1.08, 3781, 80.4, 1.581, 2.630, 3.0187, 33.586
2023-01-23 14:29:30.07, 21.7, 37.4, 64, 1.16, 3771, 80.2, 1.580, 2.628, 3.0185, 33.586
2023-01-23 14:30:00.07, 21.7, 37.4, 58, 1.02, 3767, 80.1, 1.577, 2.637, 3.0192, 33.585
2023-01-23 14:30:30.07, 21.7, 37.4, 58, 1.02, 3764, 80.1, 1.576, 2.631, 3.0185, 33.584
2023-01-23 14:31:00.07, 21.6, 37.3, 63, 1.14, 3775, 80.3, 1.570, 2.621, 3.0176, 33.583
2023-01-23 14:31:30.07, 21.6, 37.2, 59, 1.04, 3768, 80.2, 1.568, 2.617, 3.0172, 33.582
2023-01-23 14:32:00.07, 21.6, 37.2, 61, 1.09, 3768, 80.2, 1.569, 2.626, 3.0179, 33.581
2023-01-23 14:32:30.07, 21.7, 37.4, 58, 1.01, 3780, 80.4, 1.571, 2.637, 3.0187, 33.580
2023-01-23 14:33:00.07, 21.7, 37.5, 66, 1.21, 3768, 80.2, 1.575, 2.644, 3.0192, 33.578
2023-01-23 14:33:30.07, 21.7, 37.5, 63, 1.14, 3778, 80.4, 1.576, 2.646, 3.0192, 33.576
2023-01-23 14:34:00.07, 21.5, 37.1, 63, 1.14, 3764, 80.1, 1.582, 2.640, 3.0185, 33.574
2023-01-23 14:34:30.07, 21.4, 36.8, 63, 1.14, 3780, 80.4, 1.580, 2.628, 3.0173, 33.571
2023-01-23 14:35:00.07, 21.7, 37.5, 59, 1.04, 3770, 80.2, 1.583, 2.614, 3.0160, 33.570
2023-01-23 14:35:30.07, 21.7, 37.5, 63, 1.13, 3764, 80.1, 1.584, 2.611, 3.0157, 33.569
2023-01-23 14:36:00.07, 21.6, 37.2, 61, 1.08, 3764, 80.1, 1.586, 2.622, 3.0166, 33.570
2023-01-23 14:36:30.07, 21.6, 37.2, 56, 0.97, 3751, 79.8, 1.588, 2.634, 3.0176, 33.570
2023-01-23 14:37:00.07, 21.6, 37.2, 62, 1.11, 3734, 79.5, 1.593, 2.634, 3.0177, 33.571
2023-01-23 14:37:30.07, 21.7, 37.3, 59, 1.04, 3734, 79.5, 1.601, 2.605, 3.0156, 33.574
2023-01-23 14:38:00.07, 21.7, 37.3, 66, 1.21, 3745, 79.7, 1.601, 2.613, 3.0164, 33.577
